"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Wynwood - Edgewater","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",92,,,,,,,,,,,,,,,,,,,,,,,,,2.13000708968451,2.13000708968451,2.23325062034739,2.42998352553542,2.28446896125175,2.20893195988073,2.23021582733813,2.19675262655205,2.20374298064881,2.23292469352014,2.24599799770872,2.21465076660988,2.18871595330739,2.19064015015227,2.20574106647802,2.31197553290679,2.28619813717189,2.28716686519611,2.28716686519611,2.28716686519611,2.2554347826087,2.20940959409594,2.26415094339623,2.30034085911157,2.33331518583043,2.35362992758555,2.37578398559998,2.37578398559998,2.38173432439404,2.37359550561798,2.34823793863942,2.389486260454,2.42160230096898,2.43047588580506,2.45183887915937,2.41545893719807,2.41336633663366,2.39187418086501,2.41545893719807,2.38549618320611,2.39519908305243,2.38749122183005,2.37797246558198,2.35239852398524,2.33250384909398,2.27946270494958,2.27272727272727,2.29557069846678,2.38749122183005,2.389486260454,2.44851640416653,2.37797246558198,2.40963855421687,2.43192157712305,2.44755244755245,2.48651329088336,2.55116911007385,2.48104785093854,2.44862311791446,2.40963855421687,2.46991128481916,2.48900990285413,2.54237288135593,2.58641013657371,2.56290773532153,2.58641013657371,2.56290773532153,2.61153427638738
"Prospect Heights","New York","NY","New York-Newark-Jersey City","Kings",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32666666666667,3.4,3.38461538461538,3.29705882352941,3.28342245989305,3.29411764705882,3.27857142857143,3.2,3.30495356037152,3.29411764705882,3.35294117647059,3.17269736842105,3.45208333333333,3.30277777777778,3.33333333333333,3.58321428571429,3.25,3.21538461538462,3.29411764705882,3.42857142857143,3.42857142857143,3.64924242424242,3.74875,3.83333333333333,3.71428571428571,3.80285714285714,3.65151515151515,3.45154845154845,3.42857142857143,3.51151761517615,3.79113924050633,3.68243243243243,3.52941176470588,3.67368421052632,3.70714285714286,3.74791666666667,3.84079844206426,3.69230769230769,3.66666666666667
"Charlestown","Boston","MA","Boston-Cambridge-Newton","Suffolk",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75724137931034,2.76923076923077,2.85714285714286,2.85714285714286,2.92397660818713,3.03846153846154,2.94,3.03846153846154,3.04202898550725,3.05087209302326,2.94,2.94,2.92280701754386,2.94368421052632,3.04024526198439,3.00251256281407,3,3,3,3,3,3,2.93231958353389,2.93470286133529,3.04833880978459,2.85714285714286,2.85481239804241,2.81437125748503,2.90797987059669,2.90827796118831,2.95368186582809,3.01212121212121,3.00347222222222,2.91333459549252,2.80414150129422,2.96220633299285,2.8,2.775,2.85481239804241,2.75378787878788,2.909796314258,3.02676845767298,3.03846153846154,3.03846153846154,2.82214304112647,2.77935222672065,3.03846153846154,3.03846153846154,3.03846153846154,2.89843437974279,2.88888888888889,2.88888888888889,2.8162950879101,2.86363636363636,3.03030303030303,3.03846153846154,3.09665144596651,3.03846153846154,3.03846153846154,3.12442922374429,3.07692307692308,3.15031503150315,3.19781093773671
"Midtown","New York","NY","New York-Newark-Jersey City","New York",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.37770095073466,5.43751943596201,5.36452184179457,5.3527456027456,5.51724137931035,5.50900900900901,5.43018805376409,5.44064748201439,5.49682875264271,5.54541071898141,5.6125,5.47945205479452,5.48166151126823,5.48387096774194,5.45039930786636,5.46204769736842,5.44545454545455,5.44494949494949,5.44545454545455,5.48067632850242,5.57692307692308,5.74090909090909,5.63636363636364,5.45925098250751,5.45236671223513,5.42857142857143,5.3115,5.13287878787879,5.1606529209622,5.15071416387049,5.33333333333333,5.3968253968254,5.50977814520173,5.32222222222222,5.45454545454545,5.44014936904455,5.5,5.4087037037037,5.44545454545455,5.26458616010855,5.18814371257485,5.18814371257485,5.0519342747857,5.07692307692308,5.26005361930295,5.2616057570199,5.28942115768463,5.36750764525994,5.28942115768463,5.45494476241182,5.45925098250751
"Capitol Hill","Denver","CO","Denver-Aurora-Lakewood","Denver",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94736842105263,1.88695652173913,1.88821510297483,1.88026070763501,1.96458333333333,1.83333333333333,1.86875,2.025,1.98297785069729,2.0484693877551,1.91287878787879,1.82871287128713,1.9711185760068,1.91740235420011,1.86414930555556,1.95,2.125,1.91082802547771,2,2,2.10377358490566
"Battery Park","New York","NY","New York-Newark-Jersey City","New York",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45298129384256,5.52941176470588,5.59420871065114,5.43881924577373,5.39285714285714,5.30060240963855,5.32734274711168,5.55757588153481,5.62648462648463,5.64102564102564,5.55757588153481,5.58659217877095,5.63636363636364,5.55757588153481,5.55882352941176,5.61746987951807,5.53846153846154,5.58333333333333,5.54733727810651,5.56274509803922,5.53463855421687,5.55213903743316,5.61097256857855,5.53463855421687,5.49258936355711,5.63124432334242,5.51041666666667,5.5365500463392,5.71428571428571,5.42857142857143,5.57981229875128,5.5,5.49129468177855,5.51742601246106,5.78900709219858,5.65040650406504,5.6241426611797,5.55941626129256,5.56896400351185,5.53846153846154,5.34642857142857,5.31754162712449,5.23076923076923,5.39285714285714,5.50236593059937,5.5365500463392,5.72091994692614,5.66797642436149,5.71914285714286,5.67073170731707,5.65360221174175
"Kenmore","Boston","MA","Boston-Cambridge-Newton","Suffolk",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.20634920634921,4.22077922077922,4.31511375947996,4.26666666666667,4.23928571428571,4.2,4.23928571428571,4.25,4.32991604960501,4.09545454545455,4.09545454545455,4.49622483221477,4.55426356589147,4.27536231884058,4.33913043478261,4.38931297709924,4.51436388508892,4.4875
"North Shore","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31293706293706,2.22234416154522,2.49621785173979,2.65529759434363,2.47215346534653,2.26928895612708,2.32363779302459,2.3,2.24626245847176,2.20833333333333,2.29508196721311,2.28136882129278,2.25790424570912,2.35843195266272,2.38365493757094,2.38242574257426,2.36686390532544,2.4390243902439,2.22689075630252,2.21311475409836,2.25993064312736,2.37885462555066,2.38372908802753,2.48322797348894,2.67857142857143,2.46060924369748
"Windsor Terrace","New York","NY","New York-Newark-Jersey City","Kings",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14102564102564,3.1487396784007,3.20360824742268,3.13484848484848,3.16156019122121,3.15,2.96875,2.87867647058824,3,2.93212669683258,2.94427244582043,2.8544754396604,2.98888888888889,3,3.17651515151515,3.1125,3.21111111111111,3.18533333333333,3.15645371577575,3.17592592592593,3.08705612829324
"Goose Island","Chicago","IL","Chicago-Naperville-Elgin","Cook",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70588235294118,2.77416666666667,2.83689839572193,2.78601398601399,2.68465539661899,2.67420212765957,2.69946808510638,2.78480058365759,2.98806321013452,3.11304347826087,3.15901688331092,2.75458816892328,2.57555218958509,2.55212081703607,2.66666666666667,2.71531914893617
"Park Manor","Chicago","IL","Chicago-Naperville-Elgin","Cook",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04166666666667,1.00882899628253,1,1,0.9975,1,0.958333333333333,1.0125,1,0.931818181818182,0.935314685314685,1.04166666666667,1.04166666666667,0.964285714285714
"Mission Hill","Boston","MA","Boston-Cambridge-Newton","Suffolk",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.41919191919192,2.33922619047619,2.38095238095238,2.30769230769231,2.275,2.52020202020202,2.5,2.28617793671435,2.2,2.3407022106632,2.40909090909091,2.11538461538462,2.13055830039526,2.31818181818182,2.38131313131313,2.55555555555556,2.52933177933178
"Union Square","Somerville","MA","Boston-Cambridge-Newton","Middlesex",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21111111111111,2.22813238770686,2.11666666666667,2.16666666666667,2.2425,2.44097222222222,2.45,2.5,2.53978521204131,2.50980392156863,2.65986394557823,2.52083333333333,2.5,2.7027027027027,2.52990196078431,2.3875,2.45643939393939,2.58333333333333,2.59928315412186,2.68181818181818,2.52380952380952,2.46666666666667,2.3384644549763
"Northwest","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51436781609195,2.39530988274707,2.35791198501873,2.40369156566906,2.40953699641734,2.41623711340206,2.36678902627512,2.34939271255061,2.22727435739759,2.25773195876289,2.23443223443223,2.29838709677419,2.29166666666667,2.22042410714286,2.26136363636364,2.26136363636364,2.25,2.28690476190476,2.32686084142395,2.37113402061856,2.26470588235294
"North Park","Buffalo","NY","Buffalo-Cheektowaga-Niagara Falls","Erie",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444959490753416,0.457428418387222,0.443672839506173,0.43198876510574,0.42910447761194,0.427454811919883,0.440239239141092,0.418297318165099,0.448856731691717,0.458715596330275,0.43904958677686,0.429897188608862,0.454545454545455,0.466451381413707,0.454921733895244,0.436046511627907
"Gold Coast","Chicago","IL","Chicago-Naperville-Elgin","Cook",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333,2.35,2.48392857142857,2.33990147783251,2.3125,2.32942817294282,2.58868655559861,2.47900432900433,2.33516735442458,2.27249589490969,2.28416256157635,2.15714285714286,2.11989100817439,2.3255230125523,2.33755274261603,2.38255033557047,2.3853050185315,2.4508064516129,2.4014880952381,2.31099552957359,2.21130952380952
"Irving Park","Chicago","IL","Chicago-Naperville-Elgin","Cook",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3875,1.42916666666667,1.39204545454545,1.375,1.3975,1.35,1.4,1.44,1.53066332916145,1.53191489361702,1.55,1.575,1.61111111111111,1.571875,1.53158244680851,1.484375
"Alamitos Beach","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14516129032258,2.10027777777778,2.19075144508671,2.17287256296544,2.16797060218113,2.32198275862069,2.25,2.35,2.53086419753086,2.37004673846779,2.22649572649573,2.58823529411765,2.51623376623377,2.30727749180381,2.3403390509987
"Lincoln Park","Chicago","IL","Chicago-Naperville-Elgin","Cook",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48407643312102,2.51923076923077,2.89171974522293,2.67661691542289,2.31136363636364,2.26969696969697,2.18426501035197,2.11115807269653,2.09173497202884,2.12396633466868,1.90909090909091,2.09173497202884,2.27272727272727,2.31578947368421,2.18823529411765,1.95055555555556,1.92857142857143,1.95255102040816,1.92755102040816,2,2.05833333333333,2.17205750224618,2.20062893081761,2.2962962962963,2.28232262309464,2.19,2.42121212121212,2.11,2.16633943296945,2.09173497202884,1.98529411764706,2.10481825866441,2.13,2.14285714285714,2.13203463203463,2.10833333333333,2.09090909090909,2.03938584779706,2.05247737724373,2.11,2.11,2.10740912933221,2.10947930574099,2.10947930574099,2.16256256256256,2.10555555555556,2.11706730769231,2.18590909090909,2.19115384615385,2.24375,2.25,2.21,2.08636363636364
"Downtown","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",111,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12502138579983,2.16814013327176,2.25390984360626,2.32558139534884,2.33926128590971,2.30849947534103,2.28967296330199,2.34448287992495,2.30849947534103,2.3560794044665,2.36441398729357,2.37264262749412,2.37302248126561,2.38738738738739,2.39802677942213,2.4,2.42483026188167,2.45058244136123,2.4,2.35984030704911,2.33430656934307,2.37428242852798,2.34741784037559,2.31935771632471,2.4085637823372,2.42812585413285,2.40481927710843,2.46297268907563,2.47532954723076,2.45719050083376,2.47116982386175,2.43142144638404,2.42812585413285,2.44334308369432,2.44525547445255,2.43235025843721,2.40481927710843,2.45566166439291,2.44541484716157,2.43616905693177,2.42547425474255,2.42298006124164,2.45775729646697,2.39172047311582,2.3628841607565,2.39104242785383,2.37933488612836,2.42812585413285,2.45566166439291,2.39552125252456,2.42382271468144,2.43243243243243,2.40415982484948,2.41379310344828,2.42483026188167,2.42483026188167,2.43393106217507,2.4373730534868,2.42483026188167,2.44379276637341,2.4373730534868,2.44379276637341,2.43183492999263,2.43183492999263,2.43538767395626,2.46523388116308
"Carroll Gardens","New York","NY","New York-Newark-Jersey City","Kings",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41052631578947,3.36842105263158,3.5,3.45454545454545,3.44155844155844,3.47049345417925,3.4,3.42676767676768,3.3125,3.30746668597914,3.3912037037037,3.42857142857143,3.30098684210526,3.375,3.32520202020202,3.11111111111111,3.33333333333333,3.16666666666667,3.32291666666667,3.35416666666667,3.47877758913413,3.46153846153846,3.50664136622391,3.57142857142857,3.48333333333333,3.42857142857143,3.375,3.33333333333333,3.26333333333333,3.41704742397983,3.48333333333333,3.44602272727273,3.45454545454545,3.45454545454545,3.4,3.375,3.625,3.55555555555556,3.57142857142857,3.57142857142857
"Dupont Circle","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.62461538461538,4.56923076923077,4.68,4.48846153846154,4.37666666666667,4.44,4.29529411764706,4.43076923076923,4.52,4.5,4.43076923076923,4.46538461538462,4.52,4.76923076923077,4.8,4.95,4.84615384615385,4.88,5.2421052631579,5.36470588235294,5.41235294117647,5.52142857142857,5.36470588235294,5.48,5.3609243697479,5.46,5.48,5.48,5.36470588235294,5,4.93223684210526,4.6875,4.6875,4.94,5.13947368421053,4.75,5,4.8775,4.83083333333333,4.81641025641026,4.86307692307692,4.76175438596491,4.82692307692308,4.88,4.73684210526316,5.13846153846154,4.80842105263158,4.6,4.4,4.86486486486486
"Hunters Point","New York","NY","New York-Newark-Jersey City","Queens",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.12828947368421,4.21407185628743,4.231417043908,4.32711525649567,4.33179531902811,4.31937172774869,4.32509505703422,4.37993557772236,4.37196601941748,4.12256267409471,4.11261261261261,4.05819022855379,4.0520984081042,4.07766990291262,4.12087912087912,4.17827298050139,4.185733512786,4.25314840424704,4.22535211267606,4.36156763590392,4.21996186435327
"North Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89500640204866,2.87739788444014,2.98589026871683,2.93122581154727,2.86707211120765,2.72727272727273,2.57707509881423,2.61044176706827,2.60067542898868,2.54093567251462,2.4,2.61044176706827,2.55434782608696,2.5,2.76595744680851,2.53125,2.77766798418972,2.70416666666667,2.44268774703557,2.45454545454545
"Washington Square","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,2.31818181818182,2.47681568185023,2.47681568185023,2.47770853899309,2.26,1.91521961184883,2.14176470588235,2.31111111111111,2.2,2.44583333333333,2.18333333333333,2.2,2.20588235294118
"Fremont","Seattle","WA","Seattle-Tacoma-Bellevue","King",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.45833333333333,2.45986374407583,2.40833333333333,2.38836801978158,2.45833333333333,2.46626686656672,2.49375,2.64957264957265,2.75,2.61779379157428,2.42105263157895
"Mid-Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex",118,,,,,,,,,,,,,,,,,,,,,,,,,,2.82142857142857,2.81818181818182,2.8,2.95957361222848,3,2.88473226281108,3.24696356275304,2.85,2.91666666666667,2.81385281385281,2.8,2.84640171858217,2.91153846153846,3.02613480055021,3.25,3.2,3.07692307692308,3.12124849939976,3.05225806451613,2.9078431372549,2.75976340949603,2.8,2.87769784172662,3.07142857142857,2.95058823529412,2.98,3,3,3.11875,2.91891891891892,2.91891891891892,2.77777777777778,2.75337837837838,2.8,2.94117647058824,3.02491103202847,3.04,3.07142857142857,3.05882352941176,2.94964028776978,3.17156862745098,2.77777777777778,3,2.99539170506912,3,2.91891891891892,2.98604938271605,3.04068396226415,3.0625,3.17424242424242,3.41379310344828,3.2554347826087,3.11706730769231,3.11332503113325,3,2.92481378026071,3.1,3.14485514485514,3.18181818181818,2.97297297297297,3.12484501314289,3.18181818181818,3.33333333333333,3.24038461538462,3.18181818181818,3.1,3.11805555555556
"Riverside","Cambridge","MA","Boston-Cambridge-Newton","Middlesex",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09090909090909,3.26530612244898,3.31632653061224,3.5,3.30985915492958,3.28629190035216,3,2.94985250737463,3,3.125,3.11111111111111,3.13545150501672,3.30288461538462,3.55277777777778,3.59090909090909,3.47685606060606,3.2020202020202,3.2495,3.18181818181818,3.2,3.2
"Cambridgeport","Cambridge","MA","Boston-Cambridge-Newton","Middlesex",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83882783882784,3,2.97626977518734,3.01219512195122,3.07692307692308,3.06547619047619,3.1265664160401,3.18532818532819,3.06936041486603,3.07845084409136,3,2.9874213836478,2.9937106918239,2.84210526315789,2.8452380952381,2.88888888888889,3.08409658617818,3.17583026560583,3.44066635067624,3.10989010989011,3.30384615384615
"Boerum Hill","New York","NY","New York-Newark-Jersey City","Kings",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98375,3.75,3.75735294117647,3.75,3.75735294117647,3.69230769230769,3.76457516339869,3.91666666666667,4,3.92724867724868,3.88888888888889,3.82289473684211,3.65450928381963,3.72727272727273,3.67948717948718,3.76190476190476,3.76470588235294,3.81593406593407,4.04212121212121,4.25,4.26666666666667,4.54545454545455,4.26666666666667
"Wicker Park","Chicago","IL","Chicago-Naperville-Elgin","Cook",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90844444444444,1.92857142857143,1.91458333333333,2,1.79833333333333,1.78571428571429,1.73714285714286,1.66666666666667,1.66666666666667,1.76923076923077,1.746875,1.80952380952381,1.86875,2,1.95,1.90384615384615,1.8875,1.83333333333333,1.85416666666667
"The Loop","Chicago","IL","Chicago-Naperville-Elgin","Cook",123,,2.11660329531052,2.1261587905124,2.21074380165289,2.26412709479175,2.24939024390244,2.24318423593722,2.26239316239316,2.27702991452991,2.25,2.30785562632696,2.24383561643836,2.24587748142735,2.27379943502825,2.57393798389369,2.38640687698907,2.46541840381179,2.49659863945578,2.7041095890411,2.70940170940171,2.63157894736842,2.56202435312024,2.60470085470085,2.64738083452232,2.66666666666667,2.63638561429361,2.69538461538462,2.70795660036166,2.73190420064345,2.78639613120269,2.73350950886263,2.63302752293578,2.6200496941896,2.6743970806008,2.69764782478047,2.5923896499239,2.61333333333333,2.6056338028169,2.59765625,2.7094470046083,2.78620689655172,2.76985743380855,2.9,2.95487804878049,2.82072368421053,2.80263157894737,2.73450063865966,2.59090909090909,2.79698216735254,2.81038238104396,2.78817733990148,2.90804597701149,2.89842805320435,2.94554455445545,2.88405797101449,2.86699507389163,2.92648684712162,2.85757575757576,2.75248344370861,2.65552807529701,2.76668438751793,2.85630153121319,2.91304347826087,2.97186890161477,3.03842140956753,3.03448275862069,3.2874432677761,2.85630153121319,2.72969374167776,2.88405797101449,2.77736263736264,2.82352941176471,2.81519022982438,2.85428571428571,2.832191169647,2.92592592592593,2.87375,2.79503105590062,2.98969072164948,2.90714690867839,2.76971418732782,2.75466668314761,2.59640221402214,2.72923043248272,2.78212868480726,2.80502450980392,3.071814037253,3.07692307692308,3.15718157181572,3.18550250401698,2.92867132867133,2.92307692307692
